pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,cooling_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2,carbon_value_usd,nature_access_pct,people_with_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,scenario_name
5,60,30,10,790,395,133,74.75,25.25,1529.2,0.20649999380111694,0.0,2060156.0,3842.0,0.2410999983549118,658.9,125191.0,11.6,7748,90.3,666451.0,1.01,505,9.81,5% converted — GI 60% / FF 30%
5,60,40,0,790,527,1,74.70999908447266,25.29,1526.5,0.20810000598430634,0.1,2150163.0,4466.0,0.24230000376701355,761.6,144704.0,11.9,7935,103.4,762503.0,1.348,674,9.96,5% converted — GI 60% / FF 40%
5,70,0,30,922,0,396,74.69000244140625,25.31,1525.2,0.20350000262260437,0.0,2193499.0,3235.0,0.2386000007390976,410.1,77919.0,11.0,7347,65.3,481532.0,0.0,0,10.69,5% converted — GI 70% / FF 0%
5,70,10,20,922,131,265,74.6500015258789,25.35,1522.5,0.20499999821186066,0.0,2283506.0,3590.0,0.23980000615119934,512.1,97299.0,11.3,7566,77.6,572149.0,0.335,167,10.84,5% converted — GI 70% / FF 10%
5,70,20,10,922,263,133,74.61000061035156,25.39,1519.9,0.20649999380111694,0.0,2370179.0,3849.0,0.2409999966621399,614.8,116812.0,11.6,7748,89.4,659516.0,0.673,336,10.99,5% converted — GI 70% / FF 20%
5,70,30,0,922,395,1,74.56999969482422,25.43,1517.2,0.20810000598430634,0.1,2460186.0,4474.0,0.24220000207424164,717.6,136344.0,11.9,7935,102.4,755571.0,1.01,505,11.13,5% converted — GI 70% / FF 30%
5,80,0,20,1054,0,264,74.51000213623047,25.49,1513.3,0.20509999990463257,0.0,2590196.0,3600.0,0.23970000445842743,468.8,89072.0,11.3,7566,76.6,565180.0,0.0,0,12.01,5% converted — GI 80% / FF 0%
5,80,10,10,1054,131,133,74.47000122070312,25.53,1510.6,0.20659999549388885,0.0,2680203.0,3859.0,0.24089999496936798,570.8,108452.0,11.6,7748,88.4,652550.0,0.335,167,12.16,5% converted — GI 80% / FF 10%
5,80,20,0,1054,263,1,74.44000244140625,25.56,1508.6,0.20819999277591705,0.1,2746875.0,4485.0,0.24210000038146973,673.5,127965.0,11.9,7935,101.5,748609.0,0.673,336,12.31,5% converted — GI 80% / FF 20%
5,90,0,10,1186,0,132,74.33999633789062,25.66,1502.0,0.20659999549388885,0.0,2966891.0,3866.0,0.24079999327659607,527.5,100225.0,11.6,7748,87.5,645832.0,0.0,0,13.34,5% converted — GI 90% / FF 0%
5,90,10,0,1186,131,1,74.30000305175781,25.7,1499.4,0.20819999277591705,0.1,3053565.0,4492.0,0.24199999868869781,629.5,119605.0,11.9,7935,100.6,741894.0,0.335,167,13.48,5% converted — GI 90% / FF 10%
5,100,0,0,1318,0,0,74.16999816894531,25.83,1490.9,0.20829999446868896,0.1,3336919.0,4510.0,0.2418999969959259,586.2,111378.0,11.9,7938,99.6,734507.0,0.0,0,14.66,5% converted — GI 100% / FF 0%
10,0,0,100,0,0,2637,76.13999938964844,23.86,1623.0,0.19040000438690186,-0.0,0.0,0.0,0.2289000004529953,0.0,0.0,8.8,5916,-32.7,-241080.0,0.0,0,2.93,10% converted — GI 0% / FF 0%
10,0,10,90,0,263,2374,76.05999755859375,23.94,1617.5,0.19339999556541443,-0.0,0.0,333.0,0.2312999963760376,204.7,38893.0,9.3,6240,-5.9,-43853.0,0.673,336,3.22,10% converted — GI 0% / FF 10%
10,0,20,80,0,527,2110,75.98999786376953,24.01,1612.8,0.1965000033378601,0.0,0.0,1383.0,0.2337000072002411,410.2,77938.0,9.9,6660,16.8,123856.0,1.348,674,3.52,10% converted — GI 0% / FF 20%
10,0,30,70,0,791,1846,75.91000366210938,24.09,1607.3,0.1995999962091446,0.0,0.0,2450.0,0.2361000031232834,615.7,116983.0,10.6,7080,40.6,299369.0,2.023,1011,3.81,10% converted — GI 0% / FF 30%
10,0,40,60,0,1054,1583,75.83999633789062,24.16,1602.5,0.20270000398159027,0.0,0.0,3378.0,0.2386000007390976,820.4,155876.0,11.1,7448,64.7,477557.0,2.696,1348,4.1,10% converted — GI 0% / FF 40%
10,0,50,50,0,1318,1319,75.76000213623047,24.24,1597.1,0.20579999685287476,0.0,0.0,4121.0,0.2409999966621399,1025.9,194921.0,11.7,7853,87.4,644634.0,3.371,1685,4.4,10% converted — GI 0% / FF 50%
10,0,60,40,0,1582,1055,75.69000244140625,24.31,1592.3,0.20890000462532043,0.1,0.0,5021.0,0.2433999925851822,1231.4,233966.0,12.2,8172,111.3,820930.0,4.046,2023,4.69,10% converted — GI 0% / FF 60%
10,0,70,30,0,1845,792,75.61000061035156,24.39,1586.9,0.21209999918937683,0.1,136677.0,6171.0,0.24580000340938568,1436.1,272859.0,12.6,8462,137.7,1015739.0,4.719,2359,4.98,10% converted — GI 0% / FF 70%
10,0,80,20,0,2109,528,75.54000091552734,24.46,1582.2,0.2152000069618225,0.1,293356.0,8049.0,0.24819999933242798,1641.6,311904.0,13.1,8774,163.5,1206552.0,5.394,2697,5.28,10% converted — GI 0% / FF 80%
10,0,90,10,0,2373,264,75.45999908447266,24.54,1576.8,0.2184000015258789,0.1,473369.0,8963.0,0.2506999969482422,1847.1,350949.0,13.6,9102,188.0,1386717.0,6.069,3034,5.57,10% converted — GI 0% / FF 90%
10,0,100,0,0,2637,0,75.38999938964844,24.61,1572.0,0.2215999960899353,0.1,633381.0,10496.0,0.2531000077724457,2052.6,389994.0,14.1,9432,212.7,1569400.0,6.744,3372,5.86,10% converted — GI 0% / FF 100%
10,10,0,90,263,0,2374,75.79000091552734,24.21,1599.1,0.19349999725818634,-0.0,0.0,349.0,0.23109999299049377,117.0,22230.0,9.3,6240,-8.0,-59017.0,0.0,0,5.56,10% converted — GI 10% / FF 0%
10,10,10,80,263,263,2111,75.72000122070312,24.28,1594.4,0.19660000503063202,0.0,0.0,1406.0,0.23350000381469727,321.7,61123.0,9.9,6660,14.5,106992.0,0.673,336,5.86,10% converted — GI 10% / FF 10%
10,10,20,70,263,527,1847,75.63999938964844,24.36,1588.9,0.1996999979019165,0.0,70005.0,2472.0,0.23589999973773956,527.2,100168.0,10.6,7075,38.5,284204.0,1.348,674,6.15,10% converted — GI 10% / FF 20%
10,10,30,60,263,791,1583,75.56999969482422,24.43,1584.2,0.20280000567436218,0.0,226684.0,3403.0,0.23839999735355377,732.7,139213.0,11.1,7448,62.7,462430.0,2.023,1011,6.44,10% converted — GI 10% / FF 30%
10,10,40,50,263,1054,1320,75.48999786376953,24.51,1578.8,0.20589999854564667,0.0,406697.0,4148.0,0.24079999327659607,937.4,178106.0,11.7,7853,85.3,629520.0,2.696,1348,6.74,10% converted — GI 10% / FF 40%
10,10,50,40,263,1318,1056,75.41999816894531,24.58,1574.1,0.20900000631809235,0.1,563376.0,5050.0,0.24320000410079956,1142.9,217151.0,12.2,8172,109.2,805734.0,3.371,1685,7.03,10% converted — GI 10% / FF 50%
10,10,60,30,263,1582,792,75.33999633789062,24.66,1568.7,0.21220000088214874,0.1,743390.0,6203.0,0.24560000002384186,1348.4,256196.0,12.6,8462,135.6,1000653.0,4.046,2023,7.32,10% converted — GI 10% / FF 60%
10,10,70,20,263,1845,529,75.2699966430664,24.73,1564.0,0.21529999375343323,0.1,900068.0,8086.0,0.24799999594688416,1553.1,295089.0,13.1,8773,161.4,1190546.0,4.719,2359,7.62,10% converted — GI 10% / FF 70%
10,10,80,10,263,2109,265,75.19999694824219,24.8,1559.3,0.21850000321865082,0.1,1056747.0,9001.0,0.25049999356269836,1758.6,334134.0,13.6,9102,185.9,1371658.0,5.394,2697,7.91,10% converted — GI 10% / FF 80%
10,10,90,0,263,2373,1,75.12000274658203,24.88,1553.9,0.2215999960899353,0.1,1236760.0,10541.0,0.25290000438690186,1964.1,373179.0,14.1,9421,210.7,1554354.0,6.069,3034,8.2,10% converted — GI 10% / FF 90%
10,20,0,80,527,0,2110,75.44999694824219,24.55,1576.1,0.19670000672340393,0.0,496704.0,1429.0,0.23340000212192535,234.4,44536.0,9.9,6660,13.0,95808.0,0.0,0,8.21,10% converted — GI 20% / FF 0%
10,20,10,70,527,263,1847,75.37000274658203,24.63,1570.7,0.19979999959468842,0.0,676718.0,2496.0,0.23579999804496765,439.1,83429.0,10.6,7075,36.8,271320.0,0.673,336,8.5,10% converted — GI 20% / FF 10%
10,20,20,60,527,527,1583,75.29000091552734,24.71,1565.3,0.2029000073671341,0.0,856732.0,3428.0,0.23819999396800995,644.6,122474.0,11.1,7448,60.9,449557.0,1.348,674,8.79,10% converted — GI 20% / FF 20%
10,20,30,50,527,791,1319,75.22000122070312,24.78,1560.6,0.20600000023841858,0.0,1013410.0,4176.0,0.24060000479221344,850.1,161519.0,11.7,7853,83.6,616657.0,2.023,1011,9.09,10% converted — GI 20% / FF 30%
10,20,40,40,527,1054,1056,75.13999938964844,24.86,1555.2,0.20909999310970306,0.1,1193424.0,5080.0,0.24300000071525574,1054.8,200412.0,12.2,8172,107.5,792882.0,2.696,1348,9.38,10% converted — GI 20% / FF 40%
10,20,50,30,527,1318,792,75.06999969482422,24.93,1550.5,0.21220000088214874,0.1,1350102.0,6236.0,0.24539999663829803,1260.3,239457.0,12.6,8462,133.9,987813.0,3.371,1685,9.67,10% converted — GI 20% / FF 50%
10,20,60,20,527,1582,528,75.0,25.0,1545.9,0.21539999544620514,0.1,1503447.0,8125.0,0.24789999425411224,1465.8,278502.0,13.1,8774,159.8,1178651.0,4.046,2023,9.97,10% converted — GI 20% / FF 60%
10,20,70,10,527,1845,265,74.91999816894531,25.08,1540.5,0.21860000491142273,0.1,1683461.0,9043.0,0.25029999017715454,1670.6,317414.0,13.6,9102,184.2,1358840.0,4.719,2359,10.26,10% converted — GI 20% / FF 70%
10,20,80,0,527,2109,1,74.8499984741211,25.15,1535.8,0.22169999778270721,0.1,1840139.0,10591.0,0.25270000100135803,1876.1,356459.0,14.1,9421,209.0,1541549.0,5.394,2697,10.55,10% converted — GI 20% / FF 80%
10,30,0,70,791,0,1846,75.0999984741211,24.9,1552.5,0.19990000128746033,0.0,1283431.0,2527.0,0.23559999465942383,351.8,66842.0,10.6,7080,34.9,257849.0,0.0,0,10.85,10% converted — GI 30% / FF 0%
10,30,10,60,791,263,1583,75.0199966430664,24.98,1547.2,0.2029999941587448,0.0,1460111.0,3459.0,0.23800000548362732,556.6,105754.0,11.1,7448,59.1,436072.0,0.673,336,11.14,10% converted — GI 30% / FF 10%
10,30,20,50,791,527,1319,74.94999694824219,25.05,1542.5,0.2061000019311905,0.0,1616789.0,4209.0,0.24040000140666962,762.1,144799.0,11.7,7853,81.8,603184.0,1.348,674,11.43,10% converted — GI 30% / FF 20%
10,30,30,40,791,791,1055,74.87000274658203,25.13,1537.2,0.20919999480247498,0.1,1793469.0,5116.0,0.24279999732971191,967.6,183844.0,12.2,8172,105.7,779514.0,2.023,1011,11.73,10% converted — GI 30% / FF 30%
10,30,40,30,791,1054,792,74.80000305175781,25.2,1532.5,0.21230000257492065,0.1,1950148.0,6276.0,0.24529999494552612,1172.3,222737.0,12.6,8462,132.1,974363.0,2.696,1348,12.02,10% converted — GI 30% / FF 40%
10,30,50,20,791,1318,528,74.72000122070312,25.28,1527.2,0.21549999713897705,0.1,2126828.0,8171.0,0.24770000576972961,1377.8,261782.0,13.1,8774,157.9,1165213.0,3.371,1685,12.31,10% converted — GI 30% / FF 50%
10,30,60,10,791,1582,264,74.6500015258789,25.35,1522.5,0.21870000660419464,0.1,2283506.0,9090.0,0.2500999867916107,1583.3,300827.0,13.6,9102,182.4,1345415.0,4.046,2023,12.61,10% converted — GI 30% / FF 60%
10,30,70,0,791,1845,1,74.58000183105469,25.42,1517.9,0.22179999947547913,0.1,2436851.0,10647.0,0.2524999976158142,1788.0,339720.0,14.1,9421,207.1,1528135.0,4.719,2359,12.9,10% converted — GI 30% / FF 70%
10,40,0,60,1054,0,1583,74.75,25.25,1529.2,0.2029999941587448,0.0,2060156.0,3485.0,0.2378000020980835,468.8,89072.0,11.1,7448,57.2,422369.0,0.0,0,13.48,10% converted — GI 40% / FF 0%
10,40,10,50,1054,263,1320,74.68000030517578,25.32,1524.5,0.2061000019311905,0.0,2216835.0,4237.0,0.2401999980211258,673.5,127965.0,11.7,7853,79.9,589491.0,0.673,336,13.77,10% converted — GI 40% / FF 10%
10,40,20,40,1054,527,1056,74.5999984741211,25.4,1519.2,0.2092999964952469,0.1,2393515.0,5146.0,0.2425999939441681,879.0,167010.0,12.2,8172,103.8,765738.0,1.348,674,14.07,10% converted — GI 40% / FF 20%
10,40,30,30,1054,791,792,74.52999877929688,25.47,1514.6,0.21240000426769257,0.1,2546860.0,6310.0,0.2451000064611435,1084.5,206055.0,12.6,8462,130.2,960694.0,2.023,1011,14.36,10% converted — GI 40% / FF 30%
10,40,40,20,1054,1054,529,74.45999908447266,25.54,1510.0,0.21559999883174896,0.1,2700204.0,8209.0,0.2475000023841858,1289.3,244967.0,13.1,8773,156.0,1150624.0,2.696,1348,14.65,10% converted — GI 40% / FF 40%
10,40,50,10,1054,1318,265,74.37999725341797,25.62,1504.7,0.21879999339580536,0.1,2876885.0,9131.0,0.2498999983072281,1494.8,284012.0,13.6,9102,180.5,1331770.0,3.371,1685,14.95,10% converted — GI 40% / FF 50%
10,40,60,0,1054,1582,1,74.30999755859375,25.69,1500.1,0.22190000116825104,0.1,3030229.0,10694.0,0.2522999942302704,1700.2,323038.0,14.1,9421,205.3,1514502.0,4.046,2023,15.24,10% converted — GI 40% / FF 60%
10,50,0,50,1318,0,1319,74.41000366210938,25.59,1506.7,0.20630000531673431,0.0,2810213.0,4258.0,0.23999999463558197,586.2,111378.0,11.7,7853,78.2,576641.0,0.0,0,16.12,10% converted — GI 50% / FF 0%
10,50,10,40,1318,263,1056,74.33000183105469,25.67,1501.4,0.2093999981880188,0.1,2986893.0,5169.0,0.24250000715255737,791.0,150290.0,12.2,8172,102.1,752900.0,0.673,336,16.42,10% converted — GI 50% / FF 10%
10,50,20,30,1318,527,792,74.26000213623047,25.74,1496.8,0.21250000596046448,0.1,3140238.0,6336.0,0.24490000307559967,996.5,189335.0,12.6,8462,128.5,947868.0,1.348,674,16.71,10% converted — GI 50% / FF 20%
10,50,30,20,1318,791,528,74.18000030517578,25.82,1491.5,0.21570000052452087,0.1,3316918.0,8238.0,0.24729999899864197,1202.0,228380.0,13.1,8774,154.4,1138743.0,2.023,1011,17.0,10% converted — GI 50% / FF 30%
10,50,40,10,1318,1054,265,74.11000061035156,25.89,1486.9,0.21889999508857727,0.1,3470263.0,9162.0,0.24969999492168427,1406.7,267273.0,13.6,9102,178.8,1318967.0,2.696,1348,17.29,10% converted — GI 50% / FF 40%
10,50,50,0,1318,1318,1,74.02999877929688,25.97,1481.7,0.22200000286102295,0.1,3643609.0,10731.0,0.25209999084472656,1612.2,306318.0,14.1,9421,203.6,1501712.0,3.371,1685,17.59,10% converted — GI 50% / FF 50%
10,60,0,40,1582,0,1055,74.05999755859375,25.94,1483.6,0.2094999998807907,0.1,3580271.0,5195.0,0.24230000376701355,703.7,133703.0,12.2,8172,100.2,739436.0,0.0,0,18.77,10% converted — GI 60% / FF 0%
10,60,10,30,1582,263,792,73.98999786376953,26.01,1479.1,0.2125999927520752,0.1,3730282.0,6364.0,0.24469999969005585,908.4,172596.0,12.6,8462,126.6,934322.0,0.673,336,19.06,10% converted — GI 60% / FF 10%
10,60,20,20,1582,527,528,73.91000366210938,26.09,1473.8,0.21580000221729279,0.1,3906963.0,8271.0,0.24709999561309814,1113.9,211641.0,13.1,8774,152.5,1125209.0,1.348,674,19.35,10% converted — GI 60% / FF 20%
10,60,30,10,1582,791,264,73.83999633789062,26.16,1469.3,0.21899999678134918,0.1,4056974.0,9195.0,0.24950000643730164,1319.4,250686.0,13.6,9102,177.0,1305446.0,2.023,1011,19.64,10% converted — GI 60% / FF 30%
10,60,40,0,1582,1054,1,73.76000213623047,26.24,1464.1,0.22210000455379486,0.1,4230320.0,10770.0,0.25189998745918274,1524.1,289579.0,14.1,9421,201.7,1488203.0,2.696,1348,19.94,10% converted — GI 60% / FF 40%
10,70,0,30,1845,0,792,73.70999908447266,26.29,1460.8,0.2126999944448471,0.1,4340329.0,6397.0,0.24449999630451202,820.7,155933.0,12.6,8462,124.6,919338.0,0.0,0,21.4,10% converted — GI 70% / FF 0%
10,70,10,20,1845,263,529,73.63999938964844,26.36,1456.3,0.2159000039100647,0.1,4490340.0,8309.0,0.24690000712871552,1025.4,194826.0,13.1,8773,150.4,1109306.0,0.673,336,21.69,10% converted — GI 70% / FF 10%
10,70,20,10,1845,527,265,73.55999755859375,26.44,1451.1,0.2190999984741211,0.1,4663686.0,9235.0,0.2493000030517578,1230.9,233871.0,13.6,9102,174.9,1290489.0,1.348,674,21.98,10% converted — GI 70% / FF 20%
10,70,30,0,1845,791,1,73.48999786376953,26.51,1446.5,0.22220000624656677,0.1,4817031.0,10817.0,0.251800000667572,1436.4,272916.0,14.1,9421,199.7,1473261.0,2.023,1011,22.28,10% converted — GI 70% / FF 30%
10,80,0,20,2109,0,528,73.37000274658203,26.63,1438.8,0.2160000056028366,0.1,5073718.0,8364.0,0.2467000037431717,938.1,178239.0,13.1,8774,148.5,1095562.0,0.0,0,24.04,10% converted — GI 80% / FF 0%
10,80,10,10,2109,263,265,73.29000091552734,26.71,1433.6,0.219200000166893,0.1,5247064.0,9293.0,0.2492000013589859,1142.8,217132.0,13.6,9102,172.9,1275825.0,0.673,336,24.33,10% converted — GI 80% / FF 10%
10,80,20,0,2109,527,1,73.22000122070312,26.78,1429.1,0.2222999930381775,0.1,5397075.0,10884.0,0.2515999972820282,1348.3,256177.0,14.1,9421,197.7,1458610.0,1.348,674,24.63,10% converted — GI 80% / FF 20%
10,90,0,10,2373,0,264,73.0199966430664,26.98,1416.3,0.21930000185966492,0.1,5823774.0,9318.0,0.24899999797344208,1055.5,200545.0,13.6,9102,171.1,1261965.0,0.0,0,26.68,10% converted — GI 90% / FF 0%
10,90,10,0,2373,263,1,72.94000244140625,27.06,1411.2,0.2223999947309494,0.1,5993787.0,10915.0,0.2513999938964844,1260.2,239438.0,14.1,9421,195.8,1444763.0,0.673,336,26.97,10% converted — GI 90% / FF 10%
10,100,0,0,2637,0,0,72.66999816894531,27.33,1394.0,0.2224999964237213,0.1,6567164.0,10959.0,0.25119999051094055,1172.9,222851.0,14.1,9432,193.9,1430709.0,0.0,0,29.32,10% converted — GI 100% / FF 0%
15,0,0,100,0,0,3955,76.37999725341797,23.62,1639.5,0.1882999986410141,-0.0,0.0,0.0,0.22699999809265137,0.0,0.0,8.4,5650,-48.5,-357659.0,0.0,0,4.4,15% converted — GI 0% / FF 0%
15,0,10,90,0,395,3560,76.26000213623047,23.74,1631.3,0.19290000200271606,-0.0,0.0,615.0,0.2305999994277954,307.5,58425.0,9.3,6234,-12.9,-94820.0,1.01,505,4.84,15% converted — GI 0% / FF 10%
15,0,20,80,0,791,3164,76.1500015258789,23.85,1623.7,0.19750000536441803,0.0,0.0,1957.0,0.23430000245571136,615.7,116983.0,10.4,6982,21.2,156325.0,2.023,1011,5.28,15% converted — GI 0% / FF 20%
15,0,30,70,0,1186,2769,76.04000091552734,23.96,1616.2,0.2021999955177307,0.0,0.0,3388.0,0.2379000037908554,923.2,175408.0,11.2,7522,56.2,414836.0,3.033,1516,5.72,15% converted — GI 0% / FF 30%
15,0,40,60,0,1582,2373,75.91999816894531,24.08,1608.0,0.2069000005722046,0.0,0.0,5222.0,0.24150000512599945,1231.4,233966.0,11.9,7963,97.5,719037.0,4.046,2023,6.16,15% converted — GI 0% / FF 40%
15,0,50,50,0,1977,1978,75.80999755859375,24.19,1600.5,0.21170000731945038,0.1,0.0,7243.0,0.2451000064611435,1538.9,292391.0,12.7,8482,131.9,972951.0,5.056,2528,6.6,15% converted — GI 0% / FF 50%
15,0,60,40,0,2373,1582,75.69999694824219,24.3,1593.0,0.21639999747276306,0.1,0.0,9508.0,0.24879999458789825,1847.1,350949.0,13.4,8987,167.7,1237502.0,6.069,3034,7.04,15% converted — GI 0% / FF 60%
15,0,70,30,0,2768,1187,75.58000183105469,24.42,1584.9,0.22130000591278076,0.1,203349.0,11494.0,0.2524000108242035,2154.6,409374.0,14.2,9534,203.2,1498987.0,7.079,3539,7.48,15% converted — GI 0% / FF 70%
15,0,80,20,0,3164,791,75.47000122070312,24.53,1577.4,0.22609999775886536,0.1,453368.0,14293.0,0.25600001215934753,2462.9,467951.0,15.0,10014,240.5,1774418.0,8.092,4046,7.92,15% converted — GI 0% / FF 80%
15,0,90,10,0,3559,396,75.36000061035156,24.64,1570.0,0.23100000619888306,0.1,700053.0,18162.0,0.2596000134944916,2770.3,526357.0,15.7,10535,278.2,2052341.0,9.102,4551,8.36,15% converted — GI 0% / FF 90%
15,0,100,0,0,3955,0,75.25,24.75,1562.6,0.23589999973773956,0.2,946738.0,21117.0,0.26330000162124634,3078.6,584934.0,16.6,11108,315.1,2324234.0,10.115,5057,8.8,15% converted — GI 0% / FF 100%
15,10,0,90,395,0,3560,75.86000061035156,24.14,1603.9,0.19300000369548798,-0.0,0.0,643.0,0.23029999434947968,175.7,33383.0,9.3,6234,-15.6,-115023.0,0.0,0,8.35,15% converted — GI 10% / FF 0%
15,10,10,80,395,395,3165,75.75,24.25,1596.4,0.19760000705718994,0.0,0.0,1989.0,0.23399999737739563,483.2,91808.0,10.4,6966,18.5,136150.0,1.01,505,8.79,15% converted — GI 10% / FF 10%
15,10,20,70,395,791,2769,75.62999725341797,24.37,1588.3,0.20239999890327454,0.0,90007.0,3422.0,0.23759999871253967,791.4,150366.0,11.2,7522,53.5,394686.0,2.023,1011,9.23,15% converted — GI 10% / FF 20%
15,10,30,60,395,1186,2374,75.5199966430664,24.48,1580.8,0.2071000039577484,0.0,340026.0,5262.0,0.24120000004768372,1098.9,208791.0,11.9,7963,94.5,696864.0,3.033,1516,9.67,15% converted — GI 10% / FF 30%
15,10,40,50,395,1582,1978,75.4000015258789,24.6,1572.7,0.2117999941110611,0.1,610046.0,7292.0,0.24490000307559967,1407.1,267349.0,12.7,8482,129.2,952858.0,4.046,2023,10.11,15% converted — GI 10% / FF 40%
15,10,50,40,395,1977,1583,75.29000091552734,24.71,1565.3,0.21660000085830688,0.1,856732.0,9559.0,0.2485000044107437,1714.6,325774.0,13.4,8987,164.9,1216388.0,5.056,2528,10.55,15% converted — GI 10% / FF 50%
15,10,60,30,395,2373,1187,75.18000030517578,24.82,1557.9,0.22139999270439148,0.1,1103417.0,11563.0,0.25209999084472656,2022.8,384332.0,14.2,9534,200.5,1478948.0,6.069,3034,10.99,15% converted — GI 10% / FF 60%
15,10,70,20,395,2768,792,75.06999969482422,24.93,1550.5,0.22619999945163727,0.1,1350102.0,14372.0,0.2556999921798706,2330.3,442757.0,15.0,10014,237.6,1752632.0,7.079,3539,11.43,15% converted — GI 10% / FF 70%
15,10,80,10,395,3164,396,74.94999694824219,25.05,1542.5,0.23109999299049377,0.1,1616789.0,18247.0,0.25940001010894775,2638.6,501334.0,15.7,10535,275.5,2032358.0,8.092,4046,11.87,15% converted — GI 10% / FF 80%
15,10,90,0,395,3559,1,74.83999633789062,25.16,1535.2,0.23600000143051147,0.2,1860141.0,21203.0,0.2630000114440918,2946.0,559740.0,16.6,11107,312.4,2304279.0,9.102,4551,12.31,15% converted — GI 10% / FF 90%
15,20,0,80,791,0,3164,75.33000183105469,24.67,1568.0,0.19779999554157257,0.0,766725.0,2028.0,0.2337000072002411,351.8,66842.0,10.4,6982,15.8,116842.0,0.0,0,12.31,15% converted — GI 20% / FF 0%
15,20,10,70,791,395,2769,75.22000122070312,24.78,1560.6,0.20250000059604645,0.0,1013410.0,3465.0,0.23729999363422394,659.3,125267.0,11.2,7522,50.9,375402.0,1.01,505,12.75,15% converted — GI 20% / FF 10%
15,20,20,60,791,791,2373,75.11000061035156,24.89,1553.2,0.20720000565052032,0.0,1260095.0,5311.0,0.2409999966621399,967.6,183844.0,11.9,7963,92.1,679663.0,2.023,1011,13.19,15% converted — GI 20% / FF 20%
15,20,30,50,791,1186,1978,74.98999786376953,25.01,1545.2,0.21199999749660492,0.1,1526782.0,7351.0,0.24459999799728394,1275.0,242250.0,12.7,8482,126.5,933627.0,3.033,1516,13.63,15% converted — GI 20% / FF 30%
15,20,40,40,791,1582,1582,74.87999725341797,25.12,1537.8,0.2167000025510788,0.1,1773468.0,9636.0,0.24819999933242798,1583.3,300827.0,13.4,8987,162.4,1198229.0,4.046,2023,14.07,15% converted — GI 20% / FF 40%
15,20,50,30,791,1977,1187,74.7699966430664,25.23,1530.5,0.2214999943971634,0.1,2016819.0,11644.0,0.251800000667572,1890.7,359233.0,14.2,9534,197.9,1459766.0,5.056,2528,14.51,15% converted — GI 20% / FF 50%
15,20,60,20,791,2373,791,74.66000366210938,25.34,1523.2,0.2264000028371811,0.1,2260171.0,14464.0,0.2554999887943268,2199.0,417810.0,15.0,10014,235.2,1735251.0,6.069,3034,14.95,15% converted — GI 20% / FF 60%
15,20,70,10,791,2768,396,74.54000091552734,25.46,1515.3,0.2312999963760376,0.1,2523524.0,18348.0,0.2590999901294708,2506.4,476216.0,15.7,10535,272.9,2013227.0,7.079,3539,15.39,15% converted — GI 20% / FF 70%
15,20,80,0,791,3164,0,74.43000030517578,25.57,1508.0,0.2362000048160553,0.2,2766876.0,21305.0,0.26269999146461487,2814.7,534793.0,16.6,11108,309.8,2285175.0,8.092,4046,15.83,15% converted — GI 20% / FF 80%
15,30,0,70,1186,0,2769,74.81999969482422,25.18,1533.8,0.20260000228881836,0.0,1906811.0,3507.0,0.2370000034570694,527.5,100225.0,11.2,7522,48.2,355526.0,0.0,0,16.27,15% converted — GI 30% / FF 0%
15,30,10,60,1186,395,2374,74.69999694824219,25.3,1525.9,0.20739999413490295,0.0,2170164.0,5360.0,0.24070000648498535,835.0,158650.0,11.9,7963,89.2,657761.0,1.01,505,16.71,15% converted — GI 30% / FF 10%
15,30,20,50,1186,791,1978,74.58999633789062,25.41,1518.6,0.21209999918937683,0.1,2413516.0,7409.0,0.2442999929189682,1143.2,217208.0,12.7,8482,123.9,913806.0,2.023,1011,17.15,15% converted — GI 30% / FF 20%
15,30,30,40,1186,1186,1583,74.47000122070312,25.53,1510.6,0.21690000593662262,0.1,2680203.0,9696.0,0.24789999425411224,1450.7,275633.0,13.4,8987,159.6,1177385.0,3.033,1516,17.59,15% converted — GI 30% / FF 30%
15,30,40,30,1186,1582,1187,74.36000061035156,25.64,1503.4,0.22169999778270721,0.1,2920221.0,11723.0,0.2515999972820282,1759.0,334210.0,14.2,9534,195.2,1439994.0,4.046,2023,18.03,15% converted — GI 30% / FF 40%
15,30,50,20,1186,1977,792,74.25,25.75,1496.1,0.226500004529953,0.1,3163573.0,14554.0,0.25519999861717224,2066.4,392616.0,15.0,10014,232.3,1713730.0,5.056,2528,18.47,15% converted — GI 30% / FF 50%
15,30,60,10,1186,2373,396,74.13999938964844,25.86,1488.9,0.2313999980688095,0.1,3403591.0,18446.0,0.2587999999523163,2374.7,451193.0,15.7,10535,270.2,1993508.0,6.069,3034,18.91,15% converted — GI 30% / FF 60%
15,30,70,0,1186,2768,1,74.0199966430664,25.98,1481.0,0.2363000065088272,0.2,3666944.0,21403.0,0.2624000012874603,2682.1,509599.0,16.6,11107,307.1,2265483.0,7.079,3539,19.35,15% converted — GI 30% / FF 70%
