pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,temp_change_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2,carbon_value_usd,nature_access_pct,people_with_nature_access,children_nature_access_pct,children_with_nature_access,schools_nature_access_pct,schools_n_total,schools_n_with_access,schools_public_pct,schools_charter_pct,schools_private_pct,schools_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,ff_fellback_pixels,gi_fellback_pixels,hd_fellback_pixels,scenario_name
10,25,50,25,20961,41922,20962,83.13999938964844,16.86,100878.8,0.4049000144004822,-0.2,0.0,2358912.0,0.43149998784065247,1820114.2,345821698.0,99.2,1890475,99.3,464162,99.1,647,641,98.5,100.0,100.0,"{'pct': 99.1, 'n_with_access': 641, 'n_total': 647, 'by_sector': {'public': {'pct': 98.5, 'n_with_access': 398, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",4622.9,34104498.0,79.249,39624,349.63,0,0,0,10% converted — GI 25% / FF 50%
10,25,75,0,20961,62883,1,82.91000366210938,17.09,100302.6,0.4090000092983246,-0.3,0.0,3364159.0,0.43560001254081726,2516211.2,478080128.0,99.7,1899725,99.7,466091,99.5,647,644,99.3,100.0,100.0,"{'pct': 99.5, 'n_with_access': 644, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",6624.6,48870325.0,118.874,59437,372.94,0,0,0,10% converted — GI 25% / FF 75%
10,50,0,50,41922,0,41923,83.55999755859375,16.44,101933.6,0.4009999930858612,-0.1,0.0,1467984.0,0.4271000027656555,1702698.4,323512696.0,98.3,1872509,98.2,459128,98.0,647,634,97.5,98.2,100.0,"{'pct': 98.0, 'n_with_access': 634, 'n_total': 647, 'by_sector': {'public': {'pct': 97.5, 'n_with_access': 394, 'n_total': 404}, 'charter': {'pct': 98.2, 'n_with_access': 161, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",2464.6,18183194.0,0.0,0,512.79,0,0,0,10% converted — GI 50% / FF 0%
10,50,25,25,41922,20961,20962,83.33000183105469,16.67,101355.6,0.4050999879837036,-0.2,0.0,2377038.0,0.4311999976634979,2399598.5,455923715.0,99.2,1890475,99.3,464162,99.1,647,641,98.5,100.0,100.0,"{'pct': 99.1, 'n_with_access': 641, 'n_total': 647, 'by_sector': {'public': {'pct': 98.5, 'n_with_access': 398, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",4466.5,32951194.0,39.625,19812,536.1,0,0,0,10% converted — GI 50% / FF 25%
10,50,50,0,41922,41922,1,83.0999984741211,16.9,100778.5,0.4090999960899353,-0.3,0.0,3384526.0,0.4352000057697296,3095696.7,588182373.0,99.7,1899725,99.7,466091,99.5,647,644,99.3,100.0,100.0,"{'pct': 99.5, 'n_with_access': 644, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",6468.7,47720546.0,79.249,39624,559.41,0,0,0,10% converted — GI 50% / FF 50%
10,75,0,25,62883,0,20962,83.5199966430664,16.48,101833.0,0.4052000045776367,-0.2,0.0,2395092.0,0.4309000074863434,2979836.0,566168840.0,99.2,1890475,99.3,464162,99.1,647,641,98.5,100.0,100.0,"{'pct': 99.1, 'n_with_access': 641, 'n_total': 647, 'by_sector': {'public': {'pct': 98.5, 'n_with_access': 398, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",4312.8,31817216.0,0.0,0,722.57,0,0,0,10% converted — GI 75% / FF 0%
10,75,25,0,62883,20961,1,83.29000091552734,16.71,101255.1,0.4092000126838684,-0.3,0.0,3404883.0,0.4348999857902527,3675932.4,698427156.0,99.7,1899725,99.7,466091,99.5,647,644,99.3,100.0,100.0,"{'pct': 99.5, 'n_with_access': 644, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",6315.5,46590020.0,39.625,19812,745.88,0,0,0,10% converted — GI 75% / FF 25%
10,100,0,0,83845,0,0,83.4800033569336,16.52,101732.4,0.4092999994754791,-0.3,0.0,3426920.0,0.43459999561309814,4255770.1,808596319.0,99.7,1899725,99.7,466091,99.5,647,644,99.3,100.0,100.0,"{'pct': 99.5, 'n_with_access': 644, 'n_total': 647, 'by_sector': {'public': {'pct': 99.3, 'n_with_access': 401, 'n_total': 404}, 'charter': {'pct': 100.0, 'n_with_access': 164, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",6161.7,45455774.0,0.0,0,932.36,0,0,0,10% converted — GI 100% / FF 0%
20,0,0,100,0,0,167691,83.83999633789062,16.16,102638.6,0.3919000029563904,0.0,0.0,0.0,0.41670000553131104,-1695213.0,-322090470.0,94.2,1795720,93.9,438929,91.5,647,592,94.1,81.7,98.7,"{'pct': 91.5, 'n_with_access': 592, 'n_total': 647, 'by_sector': {'public': {'pct': 94.1, 'n_with_access': 380, 'n_total': 404}, 'charter': {'pct': 81.7, 'n_with_access': 134, 'n_total': 164}, 'private': {'pct': 98.7, 'n_with_access': 78, 'n_total': 79}}}",-2585.9,-19080142.0,0.0,0,186.47,0,0,0,20% converted — GI 0% / FF 0%
20,0,25,75,0,41922,125769,83.38999938964844,16.61,101506.3,0.39989998936653137,-0.1,0.0,1425852.0,0.42480000853538513,-304649.3,-57883367.0,98.1,1869353,98.0,458133,97.8,647,633,97.5,97.6,100.0,"{'pct': 97.8, 'n_with_access': 633, 'n_total': 647, 'by_sector': {'public': {'pct': 97.5, 'n_with_access': 394, 'n_total': 404}, 'charter': {'pct': 97.6, 'n_with_access': 160, 'n_total': 164}, 'private': {'pct': 100.0, 'n_with_access': 79, 'n_total': 79}}}",1516.0,11184277.0,79.249,39624,233.09,0,0,0,20% converted — GI 0% / FF 25%
