pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,cooling_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2_yr,avoided_carbon_cost_usd,nature_access_pct,nature_quality_score,people_with_nature_access,preventable_mh_cases,avoided_mh_cost_usd,food_mln_lbs,people_fed,total_cost_mln,scenario_name
0,50,20,30,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 50% / FF 20%
0,50,30,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 50% / FF 30%
0,50,40,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 50% / FF 40%
0,50,50,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 50% / FF 50%
0,60,0,40,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 60% / FF 0%
0,60,10,30,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 60% / FF 10%
0,60,20,20,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 60% / FF 20%
0,60,30,10,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 60% / FF 30%
0,60,40,0,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 60% / FF 40%
0,70,0,30,0,0,0,76.54000091552734,23.46,10232.6,0.2865999937057495,0.0,0.0,0.0,0.42419999837875366,0.0,0.0,100.0,0.932,1775832,0.0,0.0,0.0,0,0.0,0% converted — GI 70% / FF 0%
