pct_converted,green_infrastructure_pct,food_forest_pct,pct_highdensity,n_wet,n_for,n_hd,mean_cn,flood_reduction,runoff_acre_feet,mean_hm,cooling_f,flood_damage_avoided_usd,cooling_energy_savings_usd,mean_ndvi,carbon_tons_co2_yr,nature_access_pct,nature_quality_score,people_with_nature_access,wellbeing_score,food_mln_lbs,people_fed,total_cost_mln,scenario_name
45,20,50,30,3002,7505,4503,72.26000213623047,27.74,284.9,0.2775000035762787,0.3,13605354.0,179128.0,0.3068000078201294,7164.3,74.0,0.74,114202,0.468,19.16,9580,54.98,45% converted — GI 20% / FF 50%
45,20,60,20,3002,9006,3002,71.83000183105469,28.17,273.7,0.2939000129699707,0.4,15155506.0,206656.0,0.3206000030040741,8330.5,74.0,0.74,114202,0.478,22.992,11496,56.65,45% converted — GI 20% / FF 60%
45,20,70,10,3002,10507,1501,71.4000015258789,28.6,262.8,0.3100999891757965,0.5,16664136.0,236367.0,0.3343000113964081,9496.8,74.1,0.741,114295,0.487,26.824,13412,58.31,45% converted — GI 20% / FF 70%
45,20,80,0,3002,12008,0,70.97000122070312,29.03,252.1,0.3262999951839447,0.5,18145085.0,269539.0,0.3481000065803528,10663.1,74.1,0.741,114315,0.497,30.656,15328,59.98,45% converted — GI 20% / FF 80%
45,30,0,70,4503,0,10507,72.41000366210938,27.59,288.8,0.21330000460147858,0.1,13065568.0,57829.0,0.2506999969482422,1999.3,73.6,0.735,113432,0.429,0.0,0,61.65,45% converted — GI 30% / FF 0%
45,30,10,60,4503,1501,9006,71.98999786376953,28.01,277.8,0.22939999401569366,0.2,14588039.0,87475.0,0.26440000534057617,3165.6,73.7,0.736,113564,0.439,3.832,1916,63.31,45% converted — GI 30% / FF 10%
45,30,20,50,4503,3002,7505,71.56999969482422,28.43,267.1,0.24560000002384186,0.2,16068988.0,117899.0,0.2782000005245209,4331.9,73.8,0.738,113762,0.449,7.664,3832,64.98,45% converted — GI 30% / FF 20%
45,30,30,40,4503,4503,6004,71.13999938964844,28.86,256.3,0.26179999113082886,0.3,17563778.0,148475.0,0.2919999957084656,5498.2,74.0,0.74,114158,0.459,11.496,5748,66.64,45% converted — GI 30% / FF 30%
45,30,40,30,4503,6004,4503,70.72000122070312,29.28,246.0,0.27799999713897705,0.3,18989364.0,180034.0,0.3057999908924103,6664.4,74.0,0.74,114202,0.468,15.328,7664,68.31,45% converted — GI 30% / FF 40%
45,30,50,20,4503,7505,3002,70.29000091552734,29.71,235.7,0.29440000653266907,0.4,20414951.0,207563.0,0.31949999928474426,7830.7,74.0,0.74,114202,0.478,19.16,9580,69.98,45% converted — GI 30% / FF 50%
45,30,60,10,4503,9006,1501,69.86000061035156,30.14,225.7,0.31060001254081726,0.5,21799015.0,237274.0,0.33329999446868896,8997.0,74.1,0.741,114295,0.487,22.992,11496,71.64,45% converted — GI 30% / FF 60%
45,30,70,0,4503,10507,0,69.41999816894531,30.58,215.7,0.32679998874664307,0.5,23183080.0,270445.0,0.34709998965263367,10163.3,74.1,0.741,114315,0.497,26.824,13412,73.31,45% converted — GI 30% / FF 70%
45,40,0,60,6004,0,9006,70.44000244140625,29.56,239.3,0.22990000247955322,0.2,19916687.0,88359.0,0.26339998841285706,2665.8,73.7,0.736,113564,0.439,0.0,0,76.64,45% converted — GI 40% / FF 0%
45,40,10,50,6004,1501,7505,70.0199966430664,29.98,229.4,0.24609999358654022,0.2,21286911.0,118783.0,0.27720001339912415,3832.1,73.8,0.738,113762,0.449,3.832,1916,78.31,45% converted — GI 40% / FF 10%
45,40,20,40,6004,3002,6004,69.5999984741211,30.4,219.7,0.2623000144958496,0.3,22629454.0,149359.0,0.29089999198913574,4998.3,74.0,0.74,114158,0.459,7.664,3832,79.97,45% converted — GI 40% / FF 20%
45,40,30,30,6004,4503,4503,69.16999816894531,30.83,210.1,0.2784999907016754,0.3,23958156.0,180919.0,0.30469998717308044,6164.6,74.0,0.74,114202,0.468,11.496,5748,81.64,45% converted — GI 40% / FF 30%
45,40,40,20,6004,6004,3002,68.73999786376953,31.26,200.7,0.2948000133037567,0.4,25259176.0,208447.0,0.31850001215934753,7330.9,74.0,0.74,114202,0.478,15.328,7664,83.31,45% converted — GI 40% / FF 40%
45,40,50,10,6004,7505,1501,68.30999755859375,31.69,191.5,0.3111000061035156,0.5,26532515.0,238158.0,0.33219999074935913,8497.2,74.1,0.741,114295,0.487,19.16,9580,84.97,45% converted — GI 40% / FF 50%
45,40,60,0,6004,9006,0,67.87000274658203,32.13,182.4,0.3271999955177307,0.5,27792014.0,271330.0,0.34599998593330383,9663.4,74.1,0.741,114315,0.496,22.992,11496,86.64,45% converted — GI 40% / FF 60%
45,50,0,50,7505,0,7505,68.45999908447266,31.54,194.7,0.24660000205039978,0.2,26089615.0,119691.0,0.2761000096797943,3332.2,73.8,0.738,113762,0.449,0.0,0,91.64,45% converted — GI 50% / FF 0%
45,50,10,40,7505,1501,6004,68.04000091552734,31.96,185.9,0.26269999146461487,0.3,27307592.0,150267.0,0.289900004863739,4498.5,74.0,0.74,114158,0.459,3.832,1916,93.3,45% converted — GI 50% / FF 10%
45,50,20,30,7505,3002,4503,67.61000061035156,32.39,177.1,0.27900001406669617,0.3,28525568.0,181827.0,0.303600013256073,5664.8,74.0,0.74,114202,0.468,7.664,3832,94.97,45% converted — GI 50% / FF 20%
45,50,30,20,7505,4503,3002,67.18000030517578,32.82,168.5,0.2953000068664551,0.4,29715864.0,209355.0,0.3174000084400177,6831.1,74.0,0.74,114202,0.478,11.496,5748,96.63,45% converted — GI 50% / FF 30%
45,50,40,10,7505,6004,1501,66.75,33.25,160.2,0.31150001287460327,0.5,30864637.0,239066.0,0.3312000036239624,7997.3,74.1,0.741,114295,0.487,15.328,7664,98.3,45% converted — GI 50% / FF 40%
45,50,50,0,7505,7505,0,66.31999969482422,33.68,152.1,0.3276999890804291,0.5,31985729.0,272237.0,0.3449000120162964,9163.6,74.1,0.741,114315,0.496,19.16,9580,99.97,45% converted — GI 50% / FF 50%
45,60,0,40,9006,0,6004,66.48999786376953,33.51,155.2,0.2632000148296356,0.3,31556669.0,151180.0,0.2888000011444092,3998.7,74.0,0.74,114158,0.459,0.0,0,106.63,45% converted — GI 60% / FF 0%
45,60,10,30,9006,1501,4503,66.05999755859375,33.94,147.3,0.27950000762939453,0.3,32650080.0,182739.0,0.3025999963283539,5164.9,74.0,0.74,114202,0.468,3.832,1916,108.3,45% converted — GI 60% / FF 10%
