city,strategy,scenario,pct,seed,flood_reduction,mean_hm,food_mln_lbs,carbon_tons_co2_yr,runoff_acre_feet,elapsed_s,saturated
"Minneapolis Full, MN",random,all_gi,50,4,37.01,0.33230000734329224,0.0,19097.9,301.6,0.056,False
"Minneapolis Full, MN",random,all_gi,50,5,37.0,0.33219999074935913,0.0,19097.9,302.1,0.055,False
"Minneapolis Full, MN",random,all_gi,50,6,37.01,0.33239999413490295,0.0,19097.9,301.6,0.055,False
"Minneapolis Full, MN",random,all_gi,50,7,37.0,0.3321000039577484,0.0,19097.9,302.1,0.054,False
"Minneapolis Full, MN",random,all_gi,50,8,37.01,0.3319999873638153,0.0,19097.9,301.6,0.055,False
"Minneapolis Full, MN",random,all_gi,50,9,37.0,0.3319999873638153,0.0,19097.9,302.1,0.054,False
"Minneapolis Full, MN",random,all_ff,10,0,22.63,0.1873999983072281,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",random,all_ff,10,1,22.63,0.18729999661445618,21.962,6684.1,1370.4,0.052,False
"Minneapolis Full, MN",random,all_ff,10,2,22.63,0.18729999661445618,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",random,all_ff,10,3,22.63,0.18719999492168427,21.962,6684.1,1370.4,0.054,False
"Minneapolis Full, MN",random,all_ff,10,4,22.63,0.18729999661445618,21.962,6684.1,1370.4,0.055,False
"Minneapolis Full, MN",random,all_ff,10,5,22.63,0.18719999492168427,21.962,6684.1,1370.4,0.055,False
"Minneapolis Full, MN",random,all_ff,10,6,22.63,0.18719999492168427,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",random,all_ff,10,7,22.63,0.18719999492168427,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",random,all_ff,10,8,22.63,0.18729999661445618,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",random,all_ff,10,9,22.63,0.18719999492168427,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",random,all_ff,25,0,23.1,0.2321999967098236,54.907,16710.7,1320.7,0.053,False
"Minneapolis Full, MN",random,all_ff,25,1,23.1,0.2320999950170517,54.907,16710.7,1320.7,0.054,False
"Minneapolis Full, MN",random,all_ff,25,2,23.1,0.2321999967098236,54.907,16710.7,1320.7,0.054,False
"Minneapolis Full, MN",random,all_ff,25,3,23.1,0.23199999332427979,54.907,16710.7,1320.7,0.055,False
"Minneapolis Full, MN",random,all_ff,25,4,23.1,0.2320999950170517,54.907,16710.7,1320.7,0.055,False
"Minneapolis Full, MN",random,all_ff,25,5,23.1,0.2320999950170517,54.907,16710.7,1320.7,0.053,False
"Minneapolis Full, MN",random,all_ff,25,6,23.1,0.2320999950170517,54.907,16710.7,1320.7,0.056,False
"Minneapolis Full, MN",random,all_ff,25,7,23.1,0.2320999950170517,54.907,16710.7,1320.7,0.054,False
"Minneapolis Full, MN",random,all_ff,25,8,23.1,0.23190000653266907,54.907,16710.7,1320.7,0.054,False
"Minneapolis Full, MN",random,all_ff,25,9,23.1,0.23199999332427979,54.907,16710.7,1320.7,0.05,False
"Minneapolis Full, MN",random,all_ff,50,0,23.88,0.3253999948501587,109.813,33421.4,1240.8,0.05,False
"Minneapolis Full, MN",random,all_ff,50,1,23.88,0.3253999948501587,109.813,33421.4,1240.8,0.051,False
"Minneapolis Full, MN",random,all_ff,50,2,23.88,0.325300008058548,109.813,33421.4,1240.8,0.051,False
"Minneapolis Full, MN",random,all_ff,50,3,23.88,0.32510000467300415,109.813,33421.4,1240.8,0.052,False
"Minneapolis Full, MN",random,all_ff,50,4,23.88,0.325300008058548,109.813,33421.4,1240.8,0.051,False
"Minneapolis Full, MN",random,all_ff,50,5,23.88,0.32519999146461487,109.813,33421.4,1240.8,0.051,False
"Minneapolis Full, MN",random,all_ff,50,6,23.88,0.3253999948501587,109.813,33421.4,1240.8,0.052,False
"Minneapolis Full, MN",random,all_ff,50,7,23.88,0.32519999146461487,109.813,33421.4,1240.8,0.051,False
"Minneapolis Full, MN",random,all_ff,50,8,23.88,0.32510000467300415,109.813,33421.4,1240.8,0.052,False
"Minneapolis Full, MN",random,all_ff,50,9,23.88,0.32499998807907104,109.813,33421.4,1240.8,0.051,False
"Minneapolis Full, MN",random,all_hd,10,0,21.75,0.15719999372959137,0.0,0.0,1466.6,0.05,False
"Minneapolis Full, MN",random,all_hd,10,1,21.75,0.15719999372959137,0.0,0.0,1466.6,0.05,False
"Minneapolis Full, MN",random,all_hd,10,2,21.75,0.15719999372959137,0.0,0.0,1466.6,0.05,False
"Minneapolis Full, MN",random,all_hd,10,3,21.75,0.15719999372959137,0.0,0.0,1466.6,0.063,False
"Minneapolis Full, MN",random,all_hd,10,4,21.75,0.15719999372959137,0.0,0.0,1466.6,0.056,False
"Minneapolis Full, MN",random,all_hd,10,5,21.75,0.15710000693798065,0.0,0.0,1466.6,0.053,False
"Minneapolis Full, MN",random,all_hd,10,6,21.75,0.15719999372959137,0.0,0.0,1466.6,0.052,False
"Minneapolis Full, MN",random,all_hd,10,7,21.75,0.15719999372959137,0.0,0.0,1466.6,0.052,False
"Minneapolis Full, MN",random,all_hd,10,8,21.75,0.15729999542236328,0.0,0.0,1466.6,0.053,False
"Minneapolis Full, MN",random,all_hd,10,9,21.75,0.15719999372959137,0.0,0.0,1466.6,0.051,False
"Minneapolis Full, MN",random,all_hd,25,0,20.9,0.15080000460147858,0.0,0.0,1563.5,0.052,False
"Minneapolis Full, MN",random,all_hd,25,1,20.9,0.1509000062942505,0.0,0.0,1563.5,0.054,False
"Minneapolis Full, MN",random,all_hd,25,2,20.9,0.15080000460147858,0.0,0.0,1563.5,0.055,False
"Minneapolis Full, MN",random,all_hd,25,3,20.9,0.15070000290870667,0.0,0.0,1563.5,0.054,False
"Minneapolis Full, MN",random,all_hd,25,4,20.9,0.15080000460147858,0.0,0.0,1563.5,0.054,False
"Minneapolis Full, MN",random,all_hd,25,5,20.9,0.15080000460147858,0.0,0.0,1563.5,0.055,False
"Minneapolis Full, MN",random,all_hd,25,6,20.91,0.1509000062942505,0.0,0.0,1562.4,0.055,False
"Minneapolis Full, MN",random,all_hd,25,7,20.89,0.15080000460147858,0.0,0.0,1564.7,0.054,False
"Minneapolis Full, MN",random,all_hd,25,8,20.9,0.15080000460147858,0.0,0.0,1563.5,0.053,False
"Minneapolis Full, MN",random,all_hd,25,9,20.89,0.15080000460147858,0.0,0.0,1564.7,0.054,False
"Minneapolis Full, MN",random,all_hd,50,0,19.49,0.13989999890327454,0.0,0.0,1733.7,0.054,False
"Minneapolis Full, MN",random,all_hd,50,1,19.48,0.14000000059604645,0.0,0.0,1735.0,0.054,False
"Minneapolis Full, MN",random,all_hd,50,2,19.48,0.13989999890327454,0.0,0.0,1735.0,0.051,False
"Minneapolis Full, MN",random,all_hd,50,3,19.48,0.13979999721050262,0.0,0.0,1735.0,0.053,False
"Minneapolis Full, MN",random,all_hd,50,4,19.49,0.14000000059604645,0.0,0.0,1733.7,0.052,False
"Minneapolis Full, MN",random,all_hd,50,5,19.48,0.13989999890327454,0.0,0.0,1735.0,0.051,False
"Minneapolis Full, MN",random,all_hd,50,6,19.48,0.14000000059604645,0.0,0.0,1735.0,0.049,False
"Minneapolis Full, MN",random,all_hd,50,7,19.48,0.13989999890327454,0.0,0.0,1735.0,0.056,False
"Minneapolis Full, MN",random,all_hd,50,8,19.49,0.13989999890327454,0.0,0.0,1733.7,0.053,False
"Minneapolis Full, MN",random,all_hd,50,9,19.48,0.13989999890327454,0.0,0.0,1735.0,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,10,0,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.055,False
"Minneapolis Full, MN",flood-focused,all_gi,10,1,25.34,0.18860000371932983,0.0,3819.5,1099.6,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,10,2,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,10,3,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,10,4,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.056,False
"Minneapolis Full, MN",flood-focused,all_gi,10,5,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.055,False
"Minneapolis Full, MN",flood-focused,all_gi,10,6,25.34,0.18860000371932983,0.0,3819.5,1099.6,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,10,7,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,10,8,25.34,0.18880000710487366,0.0,3819.5,1099.6,0.055,False
"Minneapolis Full, MN",flood-focused,all_gi,10,9,25.34,0.18870000541210175,0.0,3819.5,1099.6,0.054,False
"Minneapolis Full, MN",flood-focused,all_gi,25,0,29.87,0.23690000176429749,0.0,9549.0,724.1,0.058,False
"Minneapolis Full, MN",flood-focused,all_gi,25,1,29.87,0.23680000007152557,0.0,9549.0,724.1,0.06,False
"Minneapolis Full, MN",flood-focused,all_gi,25,2,29.88,0.2370000034570694,0.0,9549.0,723.4,0.062,False
"Minneapolis Full, MN",flood-focused,all_gi,25,3,29.88,0.23680000007152557,0.0,9549.0,723.4,0.06,False
"Minneapolis Full, MN",flood-focused,all_gi,25,4,29.88,0.2370000034570694,0.0,9549.0,723.4,0.065,False
"Minneapolis Full, MN",flood-focused,all_gi,25,5,29.88,0.2370000034570694,0.0,9549.0,723.4,0.063,False
"Minneapolis Full, MN",flood-focused,all_gi,25,6,29.88,0.2370000034570694,0.0,9549.0,723.4,0.062,False
"Minneapolis Full, MN",flood-focused,all_gi,25,7,29.88,0.23690000176429749,0.0,9549.0,723.4,0.058,False
"Minneapolis Full, MN",flood-focused,all_gi,25,8,29.88,0.2370000034570694,0.0,9549.0,723.4,0.059,False
"Minneapolis Full, MN",flood-focused,all_gi,25,9,29.88,0.2370000034570694,0.0,9549.0,723.4,0.061,False
"Minneapolis Full, MN",flood-focused,all_gi,50,0,37.42,0.33649998903274536,0.0,19097.9,283.1,0.069,False
"Minneapolis Full, MN",flood-focused,all_gi,50,1,37.42,0.33649998903274536,0.0,19097.9,283.1,0.068,False
"Minneapolis Full, MN",flood-focused,all_gi,50,2,37.42,0.33629998564720154,0.0,19097.9,283.1,0.066,False
"Minneapolis Full, MN",flood-focused,all_gi,50,3,37.42,0.33629998564720154,0.0,19097.9,283.1,0.071,False
"Minneapolis Full, MN",flood-focused,all_gi,50,4,37.42,0.33629998564720154,0.0,19097.9,283.1,0.071,False
"Minneapolis Full, MN",flood-focused,all_gi,50,5,37.42,0.33640000224113464,0.0,19097.9,283.1,0.066,False
"Minneapolis Full, MN",flood-focused,all_gi,50,6,37.43,0.33649998903274536,0.0,19097.9,282.7,0.066,False
"Minneapolis Full, MN",flood-focused,all_gi,50,7,37.42,0.33649998903274536,0.0,19097.9,283.1,0.07,False
"Minneapolis Full, MN",flood-focused,all_gi,50,8,37.43,0.33649998903274536,0.0,19097.9,282.7,0.068,False
"Minneapolis Full, MN",flood-focused,all_gi,50,9,37.42,0.33640000224113464,0.0,19097.9,283.1,0.066,False
"Minneapolis Full, MN",flood-focused,all_ff,10,0,22.62,0.18770000338554382,21.962,6684.1,1371.4,0.054,False
"Minneapolis Full, MN",flood-focused,all_ff,10,1,22.62,0.18770000338554382,21.962,6684.1,1371.4,0.057,False
"Minneapolis Full, MN",flood-focused,all_ff,10,2,22.62,0.18770000338554382,21.962,6684.1,1371.4,0.057,False
"Minneapolis Full, MN",flood-focused,all_ff,10,3,22.62,0.18780000507831573,21.962,6684.1,1371.4,0.054,False
"Minneapolis Full, MN",flood-focused,all_ff,10,4,22.62,0.18780000507831573,21.962,6684.1,1371.4,0.055,False
"Minneapolis Full, MN",flood-focused,all_ff,10,5,22.62,0.18780000507831573,21.962,6684.1,1371.4,0.055,False
"Minneapolis Full, MN",flood-focused,all_ff,10,6,22.62,0.18770000338554382,21.962,6684.1,1371.4,0.055,False
"Minneapolis Full, MN",flood-focused,all_ff,10,7,22.62,0.18780000507831573,21.962,6684.1,1371.4,0.058,False
"Minneapolis Full, MN",flood-focused,all_ff,10,8,22.62,0.18790000677108765,21.962,6684.1,1371.4,0.059,False
"Minneapolis Full, MN",flood-focused,all_ff,10,9,22.62,0.18770000338554382,21.962,6684.1,1371.4,0.058,False
"Minneapolis Full, MN",flood-focused,all_ff,25,0,23.08,0.23399999737739563,54.907,16710.7,1322.8,0.061,False
"Minneapolis Full, MN",flood-focused,all_ff,25,1,23.07,0.23389999568462372,54.907,16710.7,1323.8,0.062,False
"Minneapolis Full, MN",flood-focused,all_ff,25,2,23.08,0.23409999907016754,54.907,16710.7,1322.8,0.063,False
"Minneapolis Full, MN",flood-focused,all_ff,25,3,23.08,0.23389999568462372,54.907,16710.7,1322.8,0.063,False
"Minneapolis Full, MN",flood-focused,all_ff,25,4,23.08,0.23409999907016754,54.907,16710.7,1322.8,0.061,False
"Minneapolis Full, MN",flood-focused,all_ff,25,5,23.08,0.23399999737739563,54.907,16710.7,1322.8,0.063,False
"Minneapolis Full, MN",flood-focused,all_ff,25,6,23.08,0.23399999737739563,54.907,16710.7,1322.8,0.062,False
"Minneapolis Full, MN",flood-focused,all_ff,25,7,23.08,0.23399999737739563,54.907,16710.7,1322.8,0.062,False
"Minneapolis Full, MN",flood-focused,all_ff,25,8,23.08,0.23399999737739563,54.907,16710.7,1322.8,0.062,False
"Minneapolis Full, MN",flood-focused,all_ff,25,9,23.08,0.23409999907016754,54.907,16710.7,1322.8,0.058,False
"Minneapolis Full, MN",flood-focused,all_ff,50,0,23.83,0.3294999897480011,109.813,33421.4,1245.9,0.066,False
"Minneapolis Full, MN",flood-focused,all_ff,50,1,23.83,0.3296000063419342,109.813,33421.4,1245.9,0.066,False
"Minneapolis Full, MN",flood-focused,all_ff,50,2,23.83,0.3292999863624573,109.813,33421.4,1245.9,0.066,False
"Minneapolis Full, MN",flood-focused,all_ff,50,3,23.83,0.3294000029563904,109.813,33421.4,1245.9,0.071,False
"Minneapolis Full, MN",flood-focused,all_ff,50,4,23.83,0.3294000029563904,109.813,33421.4,1245.9,0.069,False
"Minneapolis Full, MN",flood-focused,all_ff,50,5,23.83,0.3294000029563904,109.813,33421.4,1245.9,0.069,False
"Minneapolis Full, MN",flood-focused,all_ff,50,6,23.83,0.3296000063419342,109.813,33421.4,1245.9,0.074,False
"Minneapolis Full, MN",flood-focused,all_ff,50,7,23.83,0.3294999897480011,109.813,33421.4,1245.9,0.069,False
"Minneapolis Full, MN",flood-focused,all_ff,50,8,23.83,0.3294999897480011,109.813,33421.4,1245.9,0.068,False
"Minneapolis Full, MN",flood-focused,all_ff,50,9,23.83,0.3294000029563904,109.813,33421.4,1245.9,0.07,False
"Minneapolis Full, MN",flood-focused,all_hd,10,0,21.82,0.15770000219345093,0.0,0.0,1458.8,0.057,False
"Minneapolis Full, MN",flood-focused,all_hd,10,1,21.82,0.15770000219345093,0.0,0.0,1458.8,0.057,False
"Minneapolis Full, MN",flood-focused,all_hd,10,2,21.82,0.15770000219345093,0.0,0.0,1458.8,0.057,False
"Minneapolis Full, MN",flood-focused,all_hd,10,3,21.82,0.15770000219345093,0.0,0.0,1458.8,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,10,4,21.82,0.15770000219345093,0.0,0.0,1458.8,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,10,5,21.82,0.15770000219345093,0.0,0.0,1458.8,0.059,False
"Minneapolis Full, MN",flood-focused,all_hd,10,6,21.82,0.15770000219345093,0.0,0.0,1458.8,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,10,7,21.82,0.15780000388622284,0.0,0.0,1458.8,0.06,False
"Minneapolis Full, MN",flood-focused,all_hd,10,8,21.83,0.15780000388622284,0.0,0.0,1457.6,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,10,9,21.82,0.15770000219345093,0.0,0.0,1458.8,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,25,0,21.08,0.15209999680519104,0.0,0.0,1542.7,0.063,False
"Minneapolis Full, MN",flood-focused,all_hd,25,1,21.08,0.15209999680519104,0.0,0.0,1542.7,0.063,False
"Minneapolis Full, MN",flood-focused,all_hd,25,2,21.08,0.15219999849796295,0.0,0.0,1542.7,0.063,False
"Minneapolis Full, MN",flood-focused,all_hd,25,3,21.08,0.15209999680519104,0.0,0.0,1542.7,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,25,4,21.08,0.15219999849796295,0.0,0.0,1542.7,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,25,5,21.08,0.15219999849796295,0.0,0.0,1542.7,0.058,False
"Minneapolis Full, MN",flood-focused,all_hd,25,6,21.08,0.15209999680519104,0.0,0.0,1542.7,0.06,False
"Minneapolis Full, MN",flood-focused,all_hd,25,7,21.08,0.15209999680519104,0.0,0.0,1542.7,0.061,False
"Minneapolis Full, MN",flood-focused,all_hd,25,8,21.08,0.15219999849796295,0.0,0.0,1542.7,0.061,False
"Minneapolis Full, MN",flood-focused,all_hd,25,9,21.08,0.15209999680519104,0.0,0.0,1542.7,0.063,False
"Minneapolis Full, MN",flood-focused,all_hd,50,0,19.84,0.14239999651908875,0.0,0.0,1690.4,0.071,False
"Minneapolis Full, MN",flood-focused,all_hd,50,1,19.84,0.14229999482631683,0.0,0.0,1690.4,0.072,False
"Minneapolis Full, MN",flood-focused,all_hd,50,2,19.84,0.14219999313354492,0.0,0.0,1690.4,0.071,False
"Minneapolis Full, MN",flood-focused,all_hd,50,3,19.84,0.14219999313354492,0.0,0.0,1690.4,0.069,False
"Minneapolis Full, MN",flood-focused,all_hd,50,4,19.84,0.14229999482631683,0.0,0.0,1690.4,0.069,False
"Minneapolis Full, MN",flood-focused,all_hd,50,5,19.84,0.14229999482631683,0.0,0.0,1690.4,0.069,False
"Minneapolis Full, MN",flood-focused,all_hd,50,6,19.84,0.14239999651908875,0.0,0.0,1690.4,0.07,False
"Minneapolis Full, MN",flood-focused,all_hd,50,7,19.84,0.14239999651908875,0.0,0.0,1690.4,0.07,False
"Minneapolis Full, MN",flood-focused,all_hd,50,8,19.84,0.14239999651908875,0.0,0.0,1690.4,0.069,False
"Minneapolis Full, MN",flood-focused,all_hd,50,9,19.84,0.14229999482631683,0.0,0.0,1690.4,0.07,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,0,25.29,0.18860000371932983,0.0,3819.5,1104.2,0.059,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,1,25.29,0.18870000541210175,0.0,3819.5,1104.2,0.057,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,2,25.29,0.18850000202655792,0.0,3819.5,1104.2,0.057,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,3,25.29,0.18860000371932983,0.0,3819.5,1104.2,0.059,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,4,25.3,0.18860000371932983,0.0,3819.5,1103.3,0.058,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,5,25.29,0.18850000202655792,0.0,3819.5,1104.2,0.057,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,6,25.29,0.18860000371932983,0.0,3819.5,1104.2,0.055,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,7,25.29,0.18860000371932983,0.0,3819.5,1104.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,8,25.29,0.18860000371932983,0.0,3819.5,1104.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_gi,10,9,25.29,0.18860000371932983,0.0,3819.5,1104.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,0,29.75,0.23669999837875366,0.0,9549.0,732.9,0.058,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,1,29.75,0.23680000007152557,0.0,9549.0,732.9,0.057,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,2,29.76,0.23690000176429749,0.0,9549.0,732.2,0.063,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,3,29.75,0.23659999668598175,0.0,9549.0,732.9,0.061,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,4,29.75,0.23690000176429749,0.0,9549.0,732.9,0.064,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,5,29.75,0.23669999837875366,0.0,9549.0,732.9,0.062,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,6,29.75,0.23680000007152557,0.0,9549.0,732.9,0.062,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,7,29.75,0.23680000007152557,0.0,9549.0,732.9,0.061,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,8,29.75,0.23669999837875366,0.0,9549.0,732.9,0.061,False
"Minneapolis Full, MN",cooling-focused,all_gi,25,9,29.75,0.23669999837875366,0.0,9549.0,732.9,0.061,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,0,37.16,0.3370000123977661,0.0,19097.9,294.8,0.068,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,1,37.16,0.336899995803833,0.0,19097.9,294.8,0.067,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,2,37.16,0.336899995803833,0.0,19097.9,294.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,3,37.17,0.3368000090122223,0.0,19097.9,294.3,0.068,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,4,37.16,0.3370000123977661,0.0,19097.9,294.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,5,37.16,0.3366999924182892,0.0,19097.9,294.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,6,37.16,0.336899995803833,0.0,19097.9,294.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,7,37.17,0.33709999918937683,0.0,19097.9,294.3,0.066,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,8,37.16,0.3368000090122223,0.0,19097.9,294.8,0.065,False
"Minneapolis Full, MN",cooling-focused,all_gi,50,9,37.16,0.3370000123977661,0.0,19097.9,294.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,0,22.63,0.18770000338554382,21.962,6684.1,1370.4,0.057,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,1,22.63,0.18770000338554382,21.962,6684.1,1370.4,0.057,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,2,22.63,0.1876000016927719,21.962,6684.1,1370.4,0.057,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,3,22.63,0.1876000016927719,21.962,6684.1,1370.4,0.054,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,4,22.63,0.18770000338554382,21.962,6684.1,1370.4,0.057,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,5,22.63,0.1876000016927719,21.962,6684.1,1370.4,0.057,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,6,22.63,0.18770000338554382,21.962,6684.1,1370.4,0.058,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,7,22.63,0.18770000338554382,21.962,6684.1,1370.4,0.053,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,8,22.63,0.18770000338554382,21.962,6684.1,1370.4,0.054,False
"Minneapolis Full, MN",cooling-focused,all_ff,10,9,22.63,0.1876000016927719,21.962,6684.1,1370.4,0.058,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,0,23.11,0.2337999939918518,54.907,16710.7,1319.7,0.059,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,1,23.11,0.23389999568462372,54.907,16710.7,1319.7,0.067,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,2,23.1,0.23389999568462372,54.907,16710.7,1320.7,0.068,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,3,23.1,0.2337000072002411,54.907,16710.7,1320.7,0.063,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,4,23.1,0.23399999737739563,54.907,16710.7,1320.7,0.058,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,5,23.1,0.2337999939918518,54.907,16710.7,1320.7,0.061,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,6,23.1,0.23389999568462372,54.907,16710.7,1320.7,0.067,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,7,23.1,0.23389999568462372,54.907,16710.7,1320.7,0.062,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,8,23.1,0.2337999939918518,54.907,16710.7,1320.7,0.061,False
"Minneapolis Full, MN",cooling-focused,all_ff,25,9,23.1,0.2337999939918518,54.907,16710.7,1320.7,0.065,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,0,23.89,0.33000001311302185,109.813,33421.4,1239.8,0.073,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,1,23.89,0.32989999651908875,109.813,33421.4,1239.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,2,23.89,0.32989999651908875,109.813,33421.4,1239.8,0.066,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,3,23.89,0.329800009727478,109.813,33421.4,1239.8,0.065,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,4,23.89,0.33000001311302185,109.813,33421.4,1239.8,0.066,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,5,23.89,0.3296999931335449,109.813,33421.4,1239.8,0.065,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,6,23.89,0.32989999651908875,109.813,33421.4,1239.8,0.07,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,7,23.89,0.33009999990463257,109.813,33421.4,1239.8,0.07,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,8,23.89,0.329800009727478,109.813,33421.4,1239.8,0.071,False
"Minneapolis Full, MN",cooling-focused,all_ff,50,9,23.89,0.32989999651908875,109.813,33421.4,1239.8,0.069,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,0,21.78,0.15780000388622284,0.0,0.0,1463.2,0.059,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,1,21.78,0.15780000388622284,0.0,0.0,1463.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,2,21.78,0.15770000219345093,0.0,0.0,1463.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,3,21.78,0.15770000219345093,0.0,0.0,1463.2,0.054,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,4,21.79,0.15780000388622284,0.0,0.0,1462.1,0.057,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,5,21.78,0.15770000219345093,0.0,0.0,1463.2,0.057,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,6,21.78,0.15780000388622284,0.0,0.0,1463.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,7,21.78,0.15780000388622284,0.0,0.0,1463.2,0.053,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,8,21.78,0.15770000219345093,0.0,0.0,1463.2,0.052,False
"Minneapolis Full, MN",cooling-focused,all_hd,10,9,21.78,0.15770000219345093,0.0,0.0,1463.2,0.059,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,0,20.98,0.15219999849796295,0.0,0.0,1554.2,0.063,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,1,20.98,0.15219999849796295,0.0,0.0,1554.2,0.062,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,2,20.98,0.15219999849796295,0.0,0.0,1554.2,0.06,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,3,20.98,0.15219999849796295,0.0,0.0,1554.2,0.061,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,4,20.98,0.15219999849796295,0.0,0.0,1554.2,0.056,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,5,20.97,0.15209999680519104,0.0,0.0,1555.4,0.061,False
"Minneapolis Full, MN",cooling-focused,all_hd,25,6,20.98,0.15219999849796295,0.0,0.0,1554.2,0.067,False
