city,strategy,pct,seed,n_chosen,chosen_pool_mean_score,overall_pool_mean_score,gap,scoring_surface,saturated,nonzero_count
"Minneapolis, MN",undersupply-focused,10,6,2637,12.866029200901531,2.043488013523764,10.822541187377768,undersupply-focused,False,4500
"Minneapolis, MN",undersupply-focused,10,7,2637,12.893070495845153,2.043488013523764,10.84958248232139,undersupply-focused,False,4500
"Minneapolis, MN",undersupply-focused,10,8,2637,12.869134401409383,2.043488013523764,10.82564638788562,undersupply-focused,False,4500
"Minneapolis, MN",undersupply-focused,10,9,2637,12.937119192296374,2.043488013523764,10.89363117877261,undersupply-focused,False,4500
"Minneapolis, MN",balanced,10,0,2637,6.211178222858814e-05,3.791900500530866e-05,2.4192777223279478e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,1,2637,6.341362251993446e-05,3.791900500530866e-05,2.5494617514625795e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,2,2637,6.0759249793941186e-05,3.791900500530866e-05,2.2840244788632525e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,3,2637,6.131668184562661e-05,3.791900500530866e-05,2.339767684031795e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,4,2637,6.127287236360764e-05,3.791900500530866e-05,2.335386735829898e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,5,2637,6.167399961253079e-05,3.791900500530866e-05,2.3754994607222127e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,6,2637,6.227466790251114e-05,3.791900500530866e-05,2.4355662897202476e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,7,2637,6.155676115598478e-05,3.791900500530866e-05,2.3637756150676115e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,8,2637,6.292472353898558e-05,3.791900500530866e-05,2.5005718533676923e-05,balanced,False,26372
"Minneapolis, MN",balanced,10,9,2637,6.328789226838023e-05,3.791900500530866e-05,2.5368887263071565e-05,balanced,False,26372
"Minneapolis, MN",random,25,0,6593,16.888630623859,16.96243721400333,-0.07380659014432922,flood-focused,False,26372
"Minneapolis, MN",random,25,1,6593,16.956340585291088,16.96243721400333,-0.006096628712242591,flood-focused,False,26372
"Minneapolis, MN",random,25,2,6593,16.934933432869794,16.96243721400333,-0.02750378113353591,flood-focused,False,26372
"Minneapolis, MN",random,25,3,6593,16.898164827562123,16.96243721400333,-0.06427238644120692,flood-focused,False,26372
"Minneapolis, MN",random,25,4,6593,16.928831824371365,16.96243721400333,-0.033605389631965465,flood-focused,False,26372
"Minneapolis, MN",random,25,5,6593,16.958660171751454,16.96243721400333,-0.0037770422518761393,flood-focused,False,26372
"Minneapolis, MN",random,25,6,6593,16.930829978388115,16.96243721400333,-0.0316072356152155,flood-focused,False,26372
"Minneapolis, MN",random,25,7,6593,17.03535177058845,16.96243721400333,0.07291455658511836,flood-focused,False,26372
"Minneapolis, MN",random,25,8,6593,17.048606275108998,16.96243721400333,0.08616906110566802,flood-focused,False,26372
"Minneapolis, MN",random,25,9,6593,16.995875769030278,16.96243721400333,0.03343855502694737,flood-focused,False,26372
"Minneapolis, MN",flood-focused,25,0,6593,18.67279028178471,16.96243721400333,1.71035306778138,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,1,6593,18.62531803952661,16.96243721400333,1.6628808255232812,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,2,6593,18.614820275263288,16.96243721400333,1.6523830612599575,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,3,6593,18.63077819608475,16.96243721400333,1.6683409820814212,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,4,6593,18.596160693127572,16.96243721400333,1.6337234791242423,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,5,6593,18.533924162308427,16.96243721400333,1.5714869483050968,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,6,6593,18.622640857115282,16.96243721400333,1.6602036431119522,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,7,6593,18.588510647584727,16.96243721400333,1.6260734335813964,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,8,6593,18.54436843708234,16.96243721400333,1.5819312230790104,flood-focused,False,25917
"Minneapolis, MN",flood-focused,25,9,6593,18.56092050484865,16.96243721400333,1.5984832908453193,flood-focused,False,25917
"Minneapolis, MN",cooling-focused,25,0,6593,0.3907332075437573,0.3606266535453467,0.030106553998410612,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,1,6593,0.39127560205486117,0.3606266535453467,0.030648948509514495,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,2,6593,0.39137838247162043,0.3606266535453467,0.030751728926273758,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,3,6593,0.3904004604073819,0.3606266535453467,0.029773806862035235,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,4,6593,0.3902541611678373,0.3606266535453467,0.029627507622490612,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,5,6593,0.3925130447869603,0.3606266535453467,0.03188639124161363,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,6,6593,0.3924626324651215,0.3606266535453467,0.0318359789197748,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,7,6593,0.39125207860297956,0.3606266535453467,0.030625425057632882,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,8,6593,0.39068620302660007,0.3606266535453467,0.03005954948125339,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,25,9,6593,0.39188503492387783,0.3606266535453467,0.03125838137853115,cooling-focused,False,26372
"Minneapolis, MN",undersupply-focused,25,0,6593,8.173952054095052,2.043488013523764,6.1304640405712885,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,1,6593,8.173952054095054,2.043488013523764,6.13046404057129,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,2,6593,8.173952054095054,2.043488013523764,6.13046404057129,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,3,6593,8.173952054095054,2.043488013523764,6.13046404057129,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,4,6593,8.173952054095054,2.043488013523764,6.13046404057129,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,5,6593,8.173952054095052,2.043488013523764,6.1304640405712885,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,6,6593,8.173952054095055,2.043488013523764,6.130464040571292,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,7,6593,8.173952054095052,2.043488013523764,6.1304640405712885,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,8,6593,8.173952054095052,2.043488013523764,6.1304640405712885,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,25,9,6593,8.173952054095055,2.043488013523764,6.130464040571292,undersupply-focused,True,4500
"Minneapolis, MN",balanced,25,0,6593,5.7309300223129095e-05,3.791900500530866e-05,1.9390295217820434e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,1,6593,5.7570897222573357e-05,3.791900500530866e-05,1.9651892217264695e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,2,6593,5.72324072643236e-05,3.791900500530866e-05,1.931340225901494e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,3,6593,5.7515272472740944e-05,3.791900500530866e-05,1.9596267467432283e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,4,6593,5.7661165462207584e-05,3.791900500530866e-05,1.9742160456898922e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,5,6593,5.777201098281476e-05,3.791900500530866e-05,1.9853005977506096e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,6,6593,5.745173931056721e-05,3.791900500530866e-05,1.9532734305258548e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,7,6593,5.72587342135023e-05,3.791900500530866e-05,1.9339729208193637e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,8,6593,5.739328280727483e-05,3.791900500530866e-05,1.9474277801966168e-05,balanced,False,26372
"Minneapolis, MN",balanced,25,9,6593,5.7904484475046994e-05,3.791900500530866e-05,1.9985479469738333e-05,balanced,False,26372
"Minneapolis, MN",random,50,0,13186,16.920429639588303,16.96243721400333,-0.04200757441502745,flood-focused,False,26372
"Minneapolis, MN",random,50,1,13186,16.944425215624193,16.96243721400333,-0.01801199837913714,flood-focused,False,26372
"Minneapolis, MN",random,50,2,13186,16.978359122618503,16.96243721400333,0.015921908615172953,flood-focused,False,26372
"Minneapolis, MN",random,50,3,13186,16.947441400129716,16.96243721400333,-0.014995813873614594,flood-focused,False,26372
"Minneapolis, MN",random,50,4,13186,16.94394326599758,16.96243721400333,-0.018493948005751548,flood-focused,False,26372
"Minneapolis, MN",random,50,5,13186,16.99395879016915,16.96243721400333,0.03152157616581874,flood-focused,False,26372
"Minneapolis, MN",random,50,6,13186,17.0001253793886,16.96243721400333,0.0376881653852692,flood-focused,False,26372
"Minneapolis, MN",random,50,7,13186,17.001480339436092,16.96243721400333,0.03904312543276234,flood-focused,False,26372
"Minneapolis, MN",random,50,8,13186,17.040662866303204,16.96243721400333,0.07822565229987433,flood-focused,False,26372
"Minneapolis, MN",random,50,9,13186,16.966335218632665,16.96243721400333,0.0038980046293346504,flood-focused,False,26372
"Minneapolis, MN",flood-focused,50,0,13186,18.4717660018154,16.96243721400333,1.5093287878120698,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,1,13186,18.457874911923387,16.96243721400333,1.4954376979200568,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,2,13186,18.43171087168098,16.96243721400333,1.4692736576776504,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,3,13186,18.418561506363243,16.96243721400333,1.4561242923599131,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,4,13186,18.43461251182071,16.96243721400333,1.4721752978173797,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,5,13186,18.420858358086054,16.96243721400333,1.458421144082724,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,6,13186,18.417219214456946,16.96243721400333,1.4547820004536156,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,7,13186,18.43431360064866,16.96243721400333,1.4718763866453308,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,8,13186,18.396512506321645,16.96243721400333,1.4340752923183153,flood-focused,False,25917
"Minneapolis, MN",flood-focused,50,9,13186,18.409288640359428,16.96243721400333,1.4468514263560976,flood-focused,False,25917
"Minneapolis, MN",cooling-focused,50,0,13186,0.3867478614635725,0.3606266535453467,0.02612120791822581,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,1,13186,0.38830691306979326,0.3606266535453467,0.027680259524446582,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,2,13186,0.38776721050003254,0.3606266535453467,0.027140556954685868,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,3,13186,0.3879227216394933,0.3606266535453467,0.02729606809414664,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,4,13186,0.38681359666325743,0.3606266535453467,0.026186943117910755,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,5,13186,0.3889561470322025,0.3606266535453467,0.028329493486855817,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,6,13186,0.3888729499899671,0.3606266535453467,0.0282462964446204,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,7,13186,0.38748384829776233,0.3606266535453467,0.02685719475241566,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,8,13186,0.3864317789026185,0.3606266535453467,0.025805125357271808,cooling-focused,False,26372
"Minneapolis, MN",cooling-focused,50,9,13186,0.3877288842099824,0.3606266535453467,0.02710223066463574,cooling-focused,False,26372
"Minneapolis, MN",undersupply-focused,50,0,13186,4.086976027047526,2.043488013523764,2.043488013523762,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,1,13186,4.086976027047527,2.043488013523764,2.043488013523763,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,2,13186,4.086976027047527,2.043488013523764,2.043488013523763,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,3,13186,4.086976027047527,2.043488013523764,2.043488013523763,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,4,13186,4.086976027047527,2.043488013523764,2.043488013523763,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,5,13186,4.086976027047526,2.043488013523764,2.043488013523762,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,6,13186,4.086976027047528,2.043488013523764,2.043488013523764,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,7,13186,4.086976027047526,2.043488013523764,2.043488013523762,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,8,13186,4.086976027047526,2.043488013523764,2.043488013523762,undersupply-focused,True,4500
"Minneapolis, MN",undersupply-focused,50,9,13186,4.086976027047528,2.043488013523764,2.043488013523764,undersupply-focused,True,4500
"Minneapolis, MN",balanced,50,0,13186,4.9754850749611036e-05,3.791900500530866e-05,1.1835845744302375e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,1,13186,4.9702144373606175e-05,3.791900500530866e-05,1.1783139368297514e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,2,13186,4.9858685745849607e-05,3.791900500530866e-05,1.1939680740540945e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,3,13186,4.97168138468111e-05,3.791900500530866e-05,1.1797808841502438e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,4,13186,4.9673081242204916e-05,3.791900500530866e-05,1.1754076236896254e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,5,13186,4.985762517675108e-05,3.791900500530866e-05,1.1938620171442419e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,6,13186,4.995152254286347e-05,3.791900500530866e-05,1.2032517537554807e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,7,13186,4.9677721420113866e-05,3.791900500530866e-05,1.1758716414805204e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,8,13186,4.979007572185957e-05,3.791900500530866e-05,1.187107071655091e-05,balanced,False,26372
"Minneapolis, MN",balanced,50,9,13186,4.997414327261184e-05,3.791900500530866e-05,1.2055138267303178e-05,balanced,False,26372
"Minneapolis Full, MN",random,10,0,8587,14.13781182417657,14.117868720419317,0.019943103757253056,flood-focused,False,85873
"Minneapolis Full, MN",random,10,1,8587,14.118776681176323,14.117868720419317,0.0009079607570061654,flood-focused,False,85873
"Minneapolis Full, MN",random,10,2,8587,14.133643269202574,14.117868720419317,0.015774548783257458,flood-focused,False,85873
"Minneapolis Full, MN",random,10,3,8587,14.031507013049278,14.117868720419317,-0.08636170737003823,flood-focused,False,85873
"Minneapolis Full, MN",random,10,4,8587,14.179272500674513,14.117868720419317,0.06140378025519588,flood-focused,False,85873
"Minneapolis Full, MN",random,10,5,8587,14.076153363025089,14.117868720419317,-0.04171535739422794,flood-focused,False,85873
"Minneapolis Full, MN",random,10,6,8587,14.162681166986086,14.117868720419317,0.04481244656676964,flood-focused,False,85873
